"omid","openalex_id","type"
"meta:br/06301401313","W1932894290 W2050731399","journal article"
"meta:br/06301401422","W3213268568 W2043333365","journal article"
"meta:br/06301401355","W2099062203 W1995748492","journal article"
"meta:br/06301401351","W2018283470 W3191260010","journal article"
"meta:br/06301401436","W2112965074 W1985000656","journal article"
"meta:br/06301401333","W1936056637 W2022380653","journal article"
"meta:br/06301401484","W1986292037 W1927159931","journal article"
"meta:br/06301401497","W2090756914 W2166609592","journal article"
"meta:br/06301401444","W1566332287 W2067727251","journal article"
"meta:br/06301401554","W1942754990 W2076984586","journal article"
"meta:br/06301401354","W1528789468 W2167607379","journal article"
"meta:br/06301401709","W1968059974 W1902380747","journal article"
"meta:br/06301401563","W1606213785 W2122877721","journal article"
"meta:br/06301401334","W2120429156 W2002846266","journal article"
"meta:br/06301401614","W2002420301 W1552413832","journal article"
"meta:br/06301401607","W3175219350 W2003417058","journal article"
"meta:br/06301401407","W2139883691 W2023312214","journal article"
"meta:br/06301401493","W1610410670 W1988192848","journal article"
"meta:br/06301401343","W2154361673 W2085825684","journal article"
"meta:br/06301401387","W2082235323 W2105271979","journal article"
"meta:br/06301401696","W2168919024 W2014022548","journal article"
"meta:br/06301401378","W2093998124 W2151100500","journal article"
"meta:br/06301401502","W1584179705 W2104081887","journal article"
"meta:br/06301401470","W1959610283 W2016205022","journal article"
"meta:br/06301401574","W2110217072 W2132790490","journal article"
"meta:br/06301401327","W1986242969 W1651405996","journal article"
"meta:br/06301401353","W3146269973 W2060696066","journal article"
"meta:br/06301401713","W1536556934 W2166174387","journal article"
"meta:br/06301401486","W2116159626 W2061887326","journal article"
"meta:br/06301401549","W1922076408 W2166081961","journal article"
"meta:br/06301401621","W1948186872 W2029646471","journal article"
"meta:br/06301401416","W2088069176 W1490585063","journal article"
"meta:br/06301401474","W2167808832 W1970223671","journal article"
"meta:br/06301417725","S73660788 S4210231825","journal"
"meta:br/06301404132","W4287897245 W4297909644","journal article"
"meta:br/06301422567","W243207348 W8553658 W3152492967","journal article"
"meta:br/06301422653","W1232822753 W4298232743","journal article"
"meta:br/06301425426","W2078978566 W3023967219","journal article"
"meta:br/06301425222","W2767682616 W1981880752","journal article"
"meta:br/06301425822","W203554680 W2064408877","journal article"
"meta:br/06301443148","S2738458301 S4210222562","journal"
"meta:br/06301473581","S4210208835 S148178852","journal"
"meta:br/06301473687","S4210173137 S4210197593","journal"
"meta:br/06301467576","S4210234397 S4210173959","journal"
"meta:br/061101626209","S4210203322 S2764483693","journal"
"meta:br/061101627805","S4306520958 S4210207193","journal"
"meta:br/061101627558","S4210237488 S4210232444","journal"
"meta:br/061101627440","S4210205006 S205752480","journal"
"meta:br/061101627419","S4210227563 S4210199901","journal"
"meta:br/061101627789","S4210230324 S4210172587","journal"
"meta:br/06301475863","W4210503916 S2764543734","journal"
"meta:br/06301476763","W2084560459 W2808527709","journal article"
"meta:br/06301488400","S2764829394 S4210190847","journal"
"meta:br/06301488300","W3203630006 S2736586265","journal"
"meta:br/06301488203","W4241811860 S4210182414","journal"
"meta:br/06301506996","S4210194558 S4210194879","journal"
"meta:br/06301506987","S4210218256 S2739168370 S4210202716","journal"
"meta:br/06301513226","S4210172825 S4210233681","journal"
"meta:br/06301513260","S4210175818 S4210236191","journal"
"meta:br/06301513029","S2736951627 W4244430285","journal"
"meta:br/06301513336","S2898243385 S4210234063","journal"
"meta:br/06301538265","S4210229983 W4248050529","journal"
"meta:br/06301538517","W4246560920 S4210223335","journal"
"meta:br/06301539589","W4254433097 S4210234316","series"
"meta:br/061101635040","S4210168450 S51729453","journal"
"meta:br/061101635070","S4210234141 S23040856","journal"
"meta:br/061101635058","S140040974 S4210176480","journal"
"meta:br/06301554561","W4241372791 S4306522365 S2764386882","journal"
"meta:br/06301555008","W4244714929 S4210211684","journal"
"meta:br/06301569400","W2020389062 W4235424024","journal article"
"meta:br/0630150640","S196003909 S4210172321","journal"
"meta:br/06301594081","S193676709 S4210205490","journal"
"meta:br/06301607351","W4233522046 S4306526111 S4210189592","journal"
"meta:br/06301608901","S109997589 S4210195363","journal"
"meta:br/06301608524","S119517098 W4253917282","journal"
"meta:br/061101640612","S4210230208 W4238693827","journal"
"meta:br/06301613697","W4205812734 W4251030855","book"
"meta:br/06301613698","W4207027368 W4235728661","book"
"meta:br/06301613700","W4249335882 W4205945820","book"
"meta:br/06301613705","W1544275116 W4206397276","book"
"meta:br/06301613696","W4248097892 W4206916749","book"
"meta:br/06301613704","W4206193668 W4252349489","book"
"meta:br/06301613702","W4240508609 W4205464857","book"
"meta:br/06301613707","W3140678260 W4205875024","book"
"meta:br/06301613695","W4301907644 W2262100059","book"
"meta:br/06301613872","W4237739246 W4245339933 W4253669510","book"
"meta:br/06301613699","W4251321612 W4205983454","book"
"meta:br/06301613710","W4247131589 W4206126160","book"
"meta:br/06301613729","S948502762 W4240358680","journal"
"meta:br/06301613708","W4254763878 W4206104173","book"
"meta:br/06301613706","W4254935415 W4205304623","book"
"meta:br/06301613701","W4206932970 W4233599615","book"
"meta:br/06301613727","W4234742991 S2737465529","journal"
"meta:br/06301613703","W4236699181 W4205589590","book"
"meta:br/06301613589","W4234477748 S4210194908","journal"
"meta:br/06301613694","W4234522468 W4206946645","book"
"meta:br/06301613693","W4300450853 W4248856330","book"
"meta:br/06301614222","W4205441660 W4236017995","book"
"meta:br/06301614225","W4205292111 W2521110900","book"
"meta:br/06301614219","W4206427385 W2113879829","book"
"meta:br/06301614231","W4206189280 W2610395930","book"
"meta:br/06301614217","W4251934716 W4206811257","book"
"meta:br/06301614238","W4302548588 W4250569892","book"
"meta:br/06301614241","W4249199062 W4207012668","book"
"meta:br/06301614245","W4234883103 W4205846523","book"
"meta:br/06301614221","W23449777 W4206554760","book"
"meta:br/06301614234","W4242772631 W4205317990","book"
"meta:br/06301614236","W4256112279 W4207055502","book"
"meta:br/06301614244","W4206334993 W4235436691","book"
"meta:br/06301614240","W4246371536 W4289302489","book"
"meta:br/06301614235","W4205437505 W4240832185","book"
"meta:br/06301614242","W4236568934 W4206960040","book"
"meta:br/06301614220","W4206098759 W4243092075","book"
"meta:br/06301614230","W4242326703 W4206129057","book"
"meta:br/06301614228","W2564361011 W4206337584","book"
"meta:br/06301614223","W4205605445 W4253495912","book"
"meta:br/06301614226","W2597062667 W4206559049","book"
"meta:br/06301614246","W4206151315 W4235070589","book"
"meta:br/06301614237","W4206922333 W4252845347","book"
"meta:br/06301614224","W4237330901 W4206352329","book"
"meta:br/06301614243","W4206927142 W4249366684","book"
"meta:br/06301614232","W4206348322 W4240017089","book"
"meta:br/06301614229","W4251726536 W4206407377","book"
"meta:br/06301614233","W4300820208 W4205275281","book"
"meta:br/06301614218","W4206737292 W583234901","book"
"meta:br/06301614227","W4205826857 W4246530415","book"
"meta:br/06301641382","S2739171914 S4210205863","journal"
"meta:br/06301642738","S4210206838 S2764754400","journal"
"meta:br/06301629710","W1761443435 W4233445507","journal article"
"meta:br/06301629679","W188369328 W4231722878","journal article"
"meta:br/06301630265","W1606340350 W1809064838","journal article"
"meta:br/061101646049","S4210192269 S4210176376","journal"
"meta:br/06301649291","S4210230040 S4210216564","journal"
"meta:br/06301649045","S4210187457 S4210224825","journal"
"meta:br/06301649023","S4306529296 S4210179270","journal"
"meta:br/06301666667","S4210210060 S4210217858","journal"
"meta:br/06301666131","S206406316 W4232192349","journal"
"meta:br/06301666695","S4306524796 S4210215065","journal"
"meta:br/06301655490","W4212827568 W2158924067","journal article"
"meta:br/06301655560","W4212803873 W1918103000","journal article"
"meta:br/06301655900","W2468482558 W4213002140","journal article"
"meta:br/06301655791","W2198754452 W3141287857","journal article"
"meta:br/06301655624","W2185244601 W4231479082","journal article"
"meta:br/06301655698","W2412336384 W4212766402","journal article"
"meta:br/06301656166","W1787478375 W4213361245","journal article"
"meta:br/06301656301","W4213291209 W2419194917","journal article"
"meta:br/06301656408","W2993668538 W161681798","journal article"
"meta:br/06301656141","W2784278478 W1901961117","journal article"
"meta:br/06301656048","W2217436665 W4213094588","journal article"
"meta:br/06301680928","W2791343936 W4302792921","journal article"
"meta:br/06301681740","S97178620 W4253420847","journal"
"meta:br/06301682467","S4210182271 W4240741028","journal"
"meta:br/06301682858","W4205415853 S4210212282","journal"
"meta:br/06301682152","W2973179757 S4210226199","journal"
"meta:br/06301683113","W4211260138 S2737822855","journal"
"meta:br/06301683105","W4245212106 S4210202997","journal"
"meta:br/06301683009","S4210207325 W4238505637","book series"
"meta:br/061101648243","S4306516138 S4210222590","journal"
"meta:br/061101648109","W4248857133 S4210227161 S4210239852","journal"
"meta:br/061101648341","S4210240214 S4306532535","journal"
"meta:br/061101650777","W4200337289 S4210194146","journal"
"meta:br/061101651182","W4207075045 S4210212919","book series"
"meta:br/061101651160","W4213332272 S4210230161","book series"
"meta:br/061101651161","S4210195971 S4306516403","journal"
"meta:br/061101651183","S4210206610 W4212971265","book series"
"meta:br/06301697597","W2045524767 W4241477925","journal article"
"meta:br/0630169500","W2119378605 W4235063845","journal article"
"meta:br/0630169915","W4301913539 W2052185225","journal article"
"meta:br/06301702716","S2764956409 S4210191174","journal"
"meta:br/06301721652","W4213167903 S4210184797","book series"
"meta:br/06301721650","W4252573844 S4210195142","book series"
"meta:br/06301721469","S4210233715 S4210235040","journal"
"meta:br/06301721522","S4210217331 S4210206342","journal"
"meta:br/06301721533","S4210207265 S4210210481","journal"
"meta:br/06301721549","S4210241146 S4210204514","journal"
"meta:br/06301722954","S4210219081 S4210170059","journal"
"meta:br/06301722984","S4210192290 S4306513999","journal"
"meta:br/06301723102","S2765008236 S4210201268","journal"
"meta:br/06301723134","S4210223935 S2764812143 S4210233774","journal"
"meta:br/06301724519","W2056549187 W4299129986","journal article"
"meta:br/06301726185","W4300695981 W2133769104","journal article"
"meta:br/06301728342","W2498082928 W4239841795","book"
"meta:br/06301728471","S4210202976 S4210181558","journal"
"meta:br/06301728843","S4210205988 W4236977584","journal"
"meta:br/06301733003","W4301347788 W3100015906","journal article"
"meta:br/06301729603","S32542111 S4210225744","journal"
"meta:br/06301729136","W4239768972 W2977370495","book"
"meta:br/06301729714","S2898199847 S4210238907","journal"
"meta:br/06301729138","W4249621911 W4240239113","book"
"meta:br/06301729133","W4285788493 W3015946948","book"
"meta:br/06301729130","W2773097498 W4239559396","book"
"meta:br/06301729105","W4254468546 W4256524478","book"
"meta:br/06301729109","W2950228808 W4253232380","book"
"meta:br/06301729141","W2979509025 W2953715339","book"
"meta:br/06301729752","S2737786294 S4210206363","journal"
"meta:br/06301729107","W2894853249 W4241400445","book"
"meta:br/06301732747","W3123034093 W4300905306","journal article"
"meta:br/06301732425","W3102627966 W4300474696","journal article"
"meta:br/06301732340","W1974405981 W4300623712","journal article"
"meta:br/06301732188","W4289259638 W3103004147","journal article"
"meta:br/06301732964","W4300977223 W3104296429","journal article"
"meta:br/06301732206","W4300551994 W1967427522","journal article"
"meta:br/06301732432","W4301048448 W3103130868","journal article"
"meta:br/06301732343","W2009274222 W4302417515","journal article"
"meta:br/06301732564","W4299571250 W3098107680","journal article"
"meta:br/06301732509","W3106377663 W4289258899","journal article"
"meta:br/06301732386","W2138054734 W4300705978","journal article"
"meta:br/06301732358","W2167509867 W4300310901","journal article"
"meta:br/06301732467","W4301159067 W3105764199","journal article"
"meta:br/06301732368","W4289259121 W2952780648","journal article"
"meta:br/06301732811","W2009390820 W1712025430","journal article"
"meta:br/06301732660","W2034458838 W4301241148","journal article"
"meta:br/06301732487","W3101833890 W4302383088","journal article"
"meta:br/06301732481","W3100543010 W4299864464","journal article"
"meta:br/06301732718","W1993385420 W4300313706","journal article"
"meta:br/06301732105","W4300344877 W3104275098","journal article"
"meta:br/06301732961","W4299736360 W2164258423","journal article"
"meta:br/06301732089","W4302209450 W3100633646","journal article"
"meta:br/06301732423","W4299345426 W2056229111","journal article"
"meta:br/06301732566","W4301205944 W2156661870","journal article"
"meta:br/06301732515","W3097992241 W4301718546","journal article"
"meta:br/06301747467","S4210202478 S4210183497","journal"
"meta:br/06301750043","W2094513826 W2080813701","journal article"
"meta:br/06301769471","W4237725470 W2109170360","journal article"
"meta:br/06301771213","S4210174936 S2764916325","journal"
"meta:br/06301765762","W4230317018 S2764873792","journal"
"meta:br/06301782092","W4206335074 W4206626105","book"
"meta:br/06301782351","S4210203353 S4210199049","journal"
"meta:br/06301782087","W4249690966 W4285486444","book"
"meta:br/06301783891","S4210227268 S4306534776","journal"
"meta:br/06301783924","S4210228353 S4210236830","journal"
