"omid","openalex_id","type"
"meta:br/06602383909","S4306533872 S4210169539","journal"
"meta:br/06602383706","W4235306593 W4233986443 W4229897665","book"
"meta:br/06602383708","W4251084482 W4253930077","book"
"meta:br/06602383672","W4231601844 W4245215694","book"
"meta:br/06602402506","S2736342340 S4210222747","journal"
"meta:br/06602402864","W4241694975 W2561598420","journal article"
"meta:br/06602405653","S2737961119 S4306511284","journal"
"meta:br/06602405764","S4210190652 S4210208411","journal"
"meta:br/06602405646","S4306526556 S4210214939","journal"
"meta:br/06602405788","S4210223902 S4210228030","journal"
"meta:br/06602413820","S4210209266 S4210227750","journal"
"meta:br/06602414040","S4210201373 S4306517063","journal"
"meta:br/06602418486","S2764345274 S4210173518","journal"
"meta:br/06602421855","S120372791 S4210194759","journal"
"meta:br/06602425734","W2042237597 W4256205294","journal article"
"meta:br/06602425582","W4243083938 W2018068733","journal article"
"meta:br/06602425287","W2062129097 W4239186390","journal article"
"meta:br/06602425495","W2001737083 W4243250629","journal article"
"meta:br/06602425376","W1987062458 W4248130939","journal article"
"meta:br/06602425550","W2005973884 W4240719885","journal article"
"meta:br/06602425602","W2071176647 W4250592232","journal article"
"meta:br/06602428513","W2029401427 W4243880316","journal article"
"meta:br/06602431419","W4247585205 W4230893661","book"
"meta:br/06602431429","W4244216473 W4238591171","book"
"meta:br/06602431422","W4232796156 W4243393268","book"
"meta:br/06602431428","W4232039621 W4249010461","book"
"meta:br/06602431430","W4253232588 W4231094650","book"
"meta:br/06602434077","W4237102342 W2772127257","journal article"
"meta:br/06602437624","S4306533171 S4306533169 S4210218663","journal"
"meta:br/06602464668","S4210169427 S4210201548","journal"
"meta:br/06602464501","S4306512856 S4210195890","journal"
"meta:br/06602467222","S4210228760 S4306527114","journal"
"meta:br/06602470267","W4252629408 W4238060257","book"
"meta:br/06602470265","W4252781325 W4239294566","book"
"meta:br/06602470906","S4210209552 S4210237472","journal"
"meta:br/06602470261","W4243401417 W4229560882","book"
"meta:br/06602470922","S4210225839 S4210221879","journal"
"meta:br/06602470260","W4246625303 W4254623170","book"
"meta:br/06602475409","W4235212557 W4240268045","book"
"meta:br/06602479437","S4210180484 S4210183906","journal"
"meta:br/06602487381","W2607476636 W4299570372","book"
"meta:br/06602487424","W2921170648 W4289697513","book"
"meta:br/06602487423","W4211004142 W2941352721","book"
"meta:br/06602487384","W4234272958 W2768162777","book"
"meta:br/0660244919","W4251985828 W2031917596","journal article"
"meta:br/06602504987","W2547338783 W4295134223","journal article"
"meta:br/06602505424","W4292169037 W2473479607","journal article"
"meta:br/06602517848","W2170050581 W4235567353","journal article"
"meta:br/06602525004","W4248798712 W4300628883","book"
"meta:br/06602525012","W4301486802 W4298062567","book"
"meta:br/06602527843","W4247205789 W4241026591","book"
"meta:br/06602527842","W4243392426 W4236933198","book"
"meta:br/06602527809","W4245118391 W4233565514","book"
"meta:br/06602527844","W4245773202 W4242589921","book"
"meta:br/06602527814","W4236054934 W4231087282","book"
"meta:br/06602527816","W2115616650 W4241399760","book"
"meta:br/06602527834","W4239035724 W4235113059","book"
"meta:br/06602527810","W4240809177 W4250126193","book"
"meta:br/06602527835","W4246000905 W4236002382","book"
"meta:br/06602527837","W1563181208 W4299828088","book"
"meta:br/06602527811","W4242051016 W4252950821","book"
"meta:br/06602527813","W4241684858 W4251431672","book"
"meta:br/06602527840","W4253855326 W4255154622","book"
"meta:br/06602527838","W2471255270 W4251270782","book"
"meta:br/06602527836","W4250185031 W4238841629","book"
"meta:br/06602527812","W4249279108 W4229600061","book"
"meta:br/06602527841","W4231589684 W4255210754","book"
"meta:br/06602532741","W2915434558 W2905385612","book"
"meta:br/06602534745","S4210208001 S4306502286","journal"
"meta:br/06602542504","W1788908095 W4301880428","journal article"
"meta:br/06602550239","W1979670557 W4251143999","journal article"
"meta:br/06602551383","W2754024832 W135260783","journal article"
"meta:br/06602551588","W2042722445 W2724546115","journal article"
"meta:br/06602551438","W80475725 W2578386785","journal article"
"meta:br/06602551553","W2402429743 W2324962258","journal article"
"meta:br/06602551424","W2411696491 W2621315384","journal article"
"meta:br/06602551476","W3082649893 W2413753628","journal article"
"meta:br/06602551354","W2611891753 W21675771","journal article"
"meta:br/06602551464","W3125224785 W2394886313","journal article"
"meta:br/06602551623","W2403630239 W2749974776","journal article"
"meta:br/06602551395","W2333381246 W3121512065","journal article"
"meta:br/06602551441","W2411061612 W2757320239","journal article"
"meta:br/06602551419","W2978262473 W2312587074","journal article"
"meta:br/06602551410","W3121287661 W2410956610","journal article"
"meta:br/06602551652","W2418504349 W3124180357","journal article"
"meta:br/06602551239","W2684424069 W2414958403","journal article"
"meta:br/06602551502","W2734888454 W148916979","journal article"
"meta:br/06602551411","W3123267361 W2403177659","journal article"
"meta:br/06602551630","W2421888226 W3122979752","journal article"
"meta:br/06602551449","W116219814 W2728250942","journal article"
"meta:br/06602551402","W3123360770 W2410751583","journal article"
"meta:br/06602551610","W3153764172 W2749393685","journal article"
"meta:br/06602551484","W2407830811 W2076729207","journal article"
"meta:br/06602551469","W1969084747 W3124035884","journal article"
"meta:br/06602551434","W30131834 W2587343787","journal article"
"meta:br/06602551635","W3126025152 W2424640379","journal article"
"meta:br/06602551536","W2072557897 W3124561117","journal article"
"meta:br/06602551277","W111981235 W2727173160","journal article"
"meta:br/06602551497","W2809294605 W200105125","journal article"
"meta:br/06602551313","W2418480716 W3114969025","journal article"
"meta:br/06602551256","W2409590082 W3214956883","journal article"
"meta:br/06602551251","W2415566590 W2612532243","journal article"
"meta:br/06602551226","W135206550 W2328486153","journal article"
"meta:br/06602551570","W1974055648 W2738460953","journal article"
"meta:br/06602551564","W2403085227 W2725037376","journal article"
"meta:br/06602551321","W2735759225 W2408991813","journal article"
"meta:br/06602551595","W2044074539 W148449797","journal article"
"meta:br/06602551381","W2611667876 W329507159","journal article"
"meta:br/06602554183","W4255178939 W4255650477","book"
"meta:br/06602554185","W4252143070 W4234911355","book"
"meta:br/06602554178","W4249483377 W4252312582","book"
"meta:br/06602554182","W4253179150 W4230329173","book"
"meta:br/06602554174","W4301905883 W4298160983","book"
"meta:br/06602554186","W4231985924 W4231290028","book"
"meta:br/06602554188","W4299531969 W2253434124","book"
"meta:br/06602554175","W4247146660 W4237240954","book"
"meta:br/06602554189","W4255026831 W4241895953","book"
"meta:br/06602554177","W4230354465 W4251044676","book"
"meta:br/06602554180","W4238145803 W4235095310","book"
"meta:br/06602558340","W2392259951 W4229767010","book"
"meta:br/06602558330","W2734592148 W4232237326","book"
"meta:br/06602558341","W4248026979 W2591914775","book"
"meta:br/06602558329","W4210968208 W2592626134","book"
"meta:br/06602568497","S4210175008 S2764414885","journal"
"meta:br/06602589681","S4210171012 S4210239769","journal"
"meta:br/06602589608","S4210241109 S4210170097","journal"
"meta:br/06602589781","S4210235633 S4210226564","journal"
"meta:br/06602595468","S4210203934 S4210236523","journal"
"meta:br/06602595529","S2737758398 S4210168674","journal"
"meta:br/06602610270","S4210169801 S189034559","journal"
"meta:br/06602610072","S4210198374 S4210179688","journal"
"meta:br/06602610404","S4210195560 S2764355881","journal"
"meta:br/06602613154","W4231068766 W4242181374","book"
"meta:br/06602613150","W4241884799 W1629557808","book"
"meta:br/06602613153","W4302468743 W656450974","book"
"meta:br/06602613123","W4250699558 W2251509311","book"
"meta:br/06602613127","W4256121846 W4244710256","book"
"meta:br/06602613139","W2251942088 W4252548934 W4240544286","book"
"meta:br/06602613129","W2257571613 W4234939852 W4242449205 W4248783411","book"
"meta:br/06602613128","W4249348015 W4234164711","book"
"meta:br/06602613152","W4247618468 W4230273570","book"
"meta:br/06602613126","W4249442191 W4231462077","book"
"meta:br/06602613121","W4251374313 W4231638596","book"
"meta:br/06602613134","W4252639751 W4250914784","book"
"meta:br/06602613148","W4242833681 W4235711969","book"
"meta:br/06602613125","W4230804382 W4242873749","book"
"meta:br/06602613122","W2791991268 W4233688224","book"
"meta:br/06602613118","W4232092200 W4247589473","book"
"meta:br/06602613132","W4301206122 W2586218395","book"
"meta:br/06602613140","W4237222551 W4234766275","book"
"meta:br/06602613138","W2793971714 W4242590968","book"
"meta:br/06602613143","W4252737226 W4214610557","book"
"meta:br/06602613133","W2948766963 W2791349727","book"
"meta:br/06602613147","W4252444998 W4232475430","book"
"meta:br/06602613124","W4249386146 W4245241761 W2388825294","book"
"meta:br/06602613151","W4231338995 W4229863781","book"
"meta:br/06602613149","W4246275001 W4242424209","book"
"meta:br/06602613120","W4248563114 W4243091063","book"
"meta:br/06602613119","W4302556034 W3201278534","book"
"meta:br/06602613144","W4230677180 W2551199127","book"
"meta:br/06602619187","S4210222895 S2764832750","journal"
"meta:br/06602623549","W4244702209 W4247955028 W4248774820","book"
"meta:br/06602655038","W2990980946 W3102111060","proceedings article"
"meta:br/06602669854","W4288953919 W3122479087","proceedings article"
"meta:br/0660267339","W4233144449 W1983599125","journal article"
"meta:br/0660267158","W2058367159 W4253418077","journal article"
"meta:br/0660268049","W4242809504 W1984133037","journal article"
"meta:br/06602718327","W4298353908 W3100612294","proceedings article"
"meta:br/06602767246","W4244443050 W4232453958","book"
"meta:br/06602777474","S4210207816 S4210204318","journal"
"meta:br/06602785413","S4210168876 S176625038","journal"
"meta:br/0660270388","W3216891929 W2097307322","journal article"
"meta:br/0660271546","W1966778558 W4238371937","journal article"
"meta:br/0660271548","W4254187982 W1982088934","journal article"
"meta:br/0660271554","W4231334239 W2079799375","journal article"
"meta:br/0660273979","W2139757462 W2015693606","journal article"
"meta:br/06602791742","S2737814455 S4210183781","journal"
"meta:br/06602791749","S4210205391 S4210178254","journal"
"meta:br/06602791917","S4210231338 S4210240653","journal"
"meta:br/06602794171","W4239079543 W1512758565","book"
"meta:br/06602799378","S4210183140 S2738705819","journal"
"meta:br/06602799512","S2738973878 S4210190840","journal"
"meta:br/06602804143","W4248742332 W4302885075","proceedings"
"meta:br/06602806505","S4210232461 S4210190223","journal"
"meta:br/06602807616","S2736505128 S4210226978","journal"
"meta:br/06602813559","W4239832537 W4247230674","book"
"meta:br/06602816644","S4306513976 S2764742516","journal"
"meta:br/06602816636","S4210200694 S4210211523","journal"
"meta:br/06602818746","S4306421405 S4210205387","journal"
"meta:br/06602822201","S4210228968 S4210186932","journal"
"meta:br/06602822068","S4210188361 S150834664","journal"
"meta:br/06602822032","S80222133 S4210240556","journal"
"meta:br/06602822154","S205737118 S4210211409","journal"
"meta:br/06602822083","S4210235550 S55855472","journal"
"meta:br/06602835755","S2764760482 S4210229789","journal"
"meta:br/06602835679","S2764720693 S4210214991","journal"
"meta:br/06602845233","W4238960470 W4235640560","book"
"meta:br/06602857764","S4210189432 S2764954330","journal"
"meta:br/06602857761","S2764389072 S4210213271","journal"
"meta:br/06602857744","S4210200534 S2764683141","journal"
"meta:br/06602859982","W56444366 W3198996755","journal article"
"meta:br/06602859948","W3189474922 W2412915209","journal article"
"meta:br/06602859949","W90918535 W2278537449","journal article"
"meta:br/06602859964","W3158071035 W70141847","journal article"
"meta:br/06602859860","W2412512804 W3192921875","journal article"
"meta:br/06602859923","W2310049006 W4300024257","journal article"
"meta:br/06602859847","W3177934072 W53167791","journal article"
"meta:br/06602859957","W3168772010 W22398879","journal article"
"meta:br/06602859914","W2655106560 W47709250","journal article"
"meta:br/06602859959","W2256750732 W997802415","journal article"
"meta:br/06602859902","W222194141 W3216517084","journal article"
"meta:br/06602859981","W3133764687 W2201292037","journal article"
"meta:br/06602859944","W2412101593 W1207991486","journal article"
"meta:br/06602859891","W136999575 W2400832237","journal article"
"meta:br/06602859973","W3210842609 W1274013785","journal article"
"meta:br/06602859862","W3183437198 W1041446112","journal article"
"meta:br/06602859991","W3129349777 W28785462","journal article"
"meta:br/06602859871","W257716731 W3184889569","journal article"
"meta:br/06602859858","W3192321877 W2409211184","journal article"
"meta:br/06602859886","W2708027999 W80326116","journal article"
"meta:br/06602859846","W149231835 W3192356486","journal article"
"meta:br/06602859894","W3129983494 W192534833","journal article"
"meta:br/06602859942","W61847692 W2398681820","journal article"
"meta:br/06602859960","W3136247993 W2207364567","journal article"
"meta:br/06602860000","W103964848 W3202737795","journal article"
"meta:br/06602859976","W1920720117 W2394503761","journal article"
"meta:br/06602860046","W2267497324 W137692474","journal article"
"meta:br/06602860301","W2208087549 W74169064","journal article"
"meta:br/06602860280","W84663281 W1953419471","journal article"
"meta:br/06602860633","W2187427097 W338535607","journal article"
"meta:br/06602860300","W2400018458 W3187095160","journal article"
"meta:br/06602860675","W1480107880 W1547273934","journal article"
